1645	1646	3.82111892793029
3106	3107	3.81648902736937
2944	2946	3.7913020234873
4501	4502	3.71391772895826
229	462	3.68761281905275
541578	91966	3.68090009006965
1278	1281	3.67779507424157
10948	93210	3.64168972356032
6279	6280	3.61956086754894
712	713	3.60373796672661
1277	1278	3.60144052229294
1559	229	3.60122368543877
1291	1292	3.59972623829828
170960	5143	3.59654367360172
4496	645745	3.59252364545472
1289	1290	3.58857948872273
10647	4250	3.5677005745883
3134	3135	3.55557957516002
2207	7305	3.55055672245761
8344	85236	3.54527899946338
3702	914	3.53860609487278
2678	92086	3.52295942245958
8343	8344	3.51995674631575
1548	1549	3.50604029811957
55142	90338	3.50213253814662
3109	7305	3.50116176977389
1299	57348	3.48993942673338
3151	57570	3.4810332122467
2064	93210	3.48100182842698
3627	6373	3.47192336353334
4102	4105	3.46928791273045
229	4143	3.46097047828621
6799	6817	3.45894945392354
229	6718	3.45738505411263
570	6718	3.44799624272576
11326	9332	3.44064744710634
6718	81494	3.44061225649829
23521	6122	3.43511889354189
3113	3122	3.42874029181606
3689	963	3.42727057602778
11160	11212	3.41663787121422
23015	440270	3.41158669383479
1559	462	3.40940504174877
199	7305	3.39846904898107
229	81494	3.38443386569298
2207	7940	3.38432830668759
4501	645745	3.37384837138178
29974	3026	3.37340897521319
11152	27238	3.36668087688825
4542	9056	3.36216971673986
4143	462	3.36165164265772
10381	10383	3.36069293854346
1282	1284	3.36005372294026
1063	2146	3.35950414072246
1277	1281	3.35798248896041
3106	3135	3.35500654649464
1113	796	3.35275235518174
2633	3627	3.35269144806368
4224	51412	3.34082102960473
259266	991	3.33786378119061
4105	4111	3.33781281995398
229	57817	3.33718137928636
1278	1289	3.33695159844796
6439	6441	3.33596855852375
3921	9045	3.32794531412843
285231	90338	3.32690818920168
7805	9056	3.32354197124686
11004	991	3.3192178811312
2525	2528	3.31681333993994
11272	1302	3.31381199945843
4496	4501	3.3134785147826
2124	5788	3.31285183910496
462	81494	3.31080787692407
11160	80223	3.30561802595792
229	3827	3.30037397434796
1281	1290	3.29980266032816
5143	90338	3.29543608509127
5698	6890	3.29142927684718
1278	1290	3.27623755049172
5340	6718	3.27282799720677
11065	22974	3.27181101282438
5624	8529	3.26922759118947
1559	3080	3.26734491094246
3106	3133	3.26476625847233
570	81494	3.26459749510475
229	3273	3.26425056121175
51338	713	3.2636275026731
24137	55165	3.25844961863073
1277	1289	3.25647714550355
51338	712	3.25606463174661
64151	699	3.2543344920109
64092	7305	3.2524483907948
5552	7305	3.24735797630488
1278	6678	3.24533363256275
462	6718	3.23990086227354
10877	5624	3.23797804048017
56130	56132	3.23758533203088
5552	64092	3.2324227424351
7305	7940	3.23206451113991
1058	22974	3.22896051543125
64231	7305	3.22803609892402
10410	10581	3.22322649186766
259266	9232	3.22186971937462
3106	3134	3.219323326891
8477	9056	3.21738692570491
3109	64231	3.2163949047688
10948	2064	3.21577516818037
4502	645745	3.21276487446755
51386	8664	3.21092493464051
7454	9056	3.20743534206079
1559	6718	3.20421655733635
3627	6772	3.20246948112089
229	51179	3.20215447614719
29974	5624	3.19897442876747
40	4224	3.1962612085795
64151	9232	3.19615889072561
336	338	3.1949512669591
3083	5340	3.19348395215086
2170	2263	3.1920736266826
54440	9056	3.18640271494633
4143	81494	3.18602265560772
914	962	3.18471875021651
23636	79801	3.18442983115542
51338	9332	3.18338868561594
259266	4751	3.18263742644444
259	4143	3.18150501452811
11309	2207	3.17730941412504
1544	259	3.17663081476456
1277	1290	3.17560204787503
4143	6718	3.17557432951993
55813	9527	3.17007294796393
229	5340	3.16830950487304
3122	972	3.16358060649296
51203	701	3.16295002285798
170960	90338	3.16141934459394
1063	4751	3.1608410295809
22827	54512	3.16049134500302
199	3109	3.16034651317916
55355	64151	3.16026767347577
3273	3827	3.15883546086405
6440	729238	3.15684609820455
6171	6189	3.15252105108745
51755	93210	3.1477633524462
6168	6170	3.14767464036257
259	570	3.14700777619672
